Território;Nome do território;Sexo;Ano;Grupo de causa;Óbitos;Taxa padronizada (por 100 mil hab.)
RR;Roraima;Ambos;2002;Aparelho respiratório;104;78.46
RR;Roraima;Ambos;2002;Causas externas;341;114.72
RR;Roraima;Ambos;2002;Endócrinas e metabólicas;80;57.77
RR;Roraima;Ambos;2002;Aparelho digestivo;82;49.22
RR;Roraima;Ambos;2002;Infecciosas e parasitárias;53;21.69
RR;Roraima;Ambos;2002;Perinatais e malformações;90;11.94
RR;Roraima;Ambos;2002;Sinais e achados mal definidos;53;39.22
RR;Roraima;Ambos;2002;Demais causas definidas;64;31.13
RR;Roraima;Ambos;2003;Aparelho circulatório;281;208.97
RR;Roraima;Ambos;2003;Neoplasias;155;109.48
RR;Roraima;Ambos;2003;Aparelho respiratório;94;52.64
RR;Roraima;Ambos;2003;Causas externas;305;104.69
RR;Roraima;Ambos;2003;Endócrinas e metabólicas;100;73.56
RR;Roraima;Ambos;2003;Aparelho digestivo;75;46.47
RR;Roraima;Ambos;2003;Infecciosas e parasitárias;94;32.91
RR;Roraima;Ambos;2003;Perinatais e malformações;88;10.01
RR;Roraima;Ambos;2003;Sinais e achados mal definidos;90;54.73
RR;Roraima;Ambos;2003;Demais causas definidas;62;28.5
RR;Roraima;Ambos;2004;Aparelho circulatório;264;187.99
RR;Roraima;Ambos;2004;Neoplasias;167;110.09
RR;Roraima;Ambos;2004;Aparelho respiratório;108;54.62
RR;Roraima;Ambos;2004;Causas externas;341;102.84
RR;Roraima;Ambos;2004;Endócrinas e metabólicas;114;72.73
RR;Roraima;Ambos;2004;Aparelho digestivo;71;40.77
RR;Roraima;Ambos;2004;Infecciosas e parasitárias;58;21.57
RR;Roraima;Ambos;2004;Perinatais e malformações;102;11.75
RR;Roraima;Ambos;2004;Sinais e achados mal definidos;112;55.85
RR;Roraima;Ambos;2004;Demais causas definidas;68;31.31
RR;Roraima;Ambos;2005;Aparelho circulatório;296;207.79
RR;Roraima;Ambos;2005;Neoplasias;160;102.5
RR;Roraima;Ambos;2005;Aparelho respiratório;136;72.49
RR;Roraima;Ambos;2005;Causas externas;313;97.68
RR;Roraima;Ambos;2005;Endócrinas e metabólicas;91;60.99
RR;Roraima;Ambos;2005;Aparelho digestivo;66;38.71
RR;Roraima;Ambos;2005;Infecciosas e parasitárias;98;34.77
RR;Roraima;Ambos;2005;Perinatais e malformações;106;12.34
RR;Roraima;Ambos;2005;Sinais e achados mal definidos;89;45.6
RR;Roraima;Ambos;2005;Demais causas definidas;76;38.35
RR;Roraima;Ambos;2006;Aparelho circulatório;304;203.22
RR;Roraima;Ambos;2006;Neoplasias;205;121.19
RR;Roraima;Ambos;2006;Aparelho respiratório;138;73.29
RR;Roraima;Ambos;2006;Causas externas;331;98.92
RR;Roraima;Ambos;2006;Endócrinas e metabólicas;86;50.26
RR;Roraima;Ambos;2006;Aparelho digestivo;63;35.25
RR;Roraima;Ambos;2006;Infecciosas e parasitárias;99;35.01
RR;Roraima;Ambos;2006;Perinatais e malformações;120;14.64
RR;Roraima;Ambos;2006;Sinais e achados mal definidos;85;42.03
RR;Roraima;Ambos;2006;Demais causas definidas;74;32.36
RR;Roraima;Ambos;2007;Aparelho circulatório;274;176.76
RR;Roraima;Ambos;2007;Neoplasias;207;118.9
RR;Roraima;Ambos;2007;Aparelho respiratório;110;59.07
RR;Roraima;Ambos;2007;Causas externas;381;105.88
RR;Roraima;Ambos;2007;Endócrinas e metabólicas;100;61.52
RR;Roraima;Ambos;2007;Aparelho digestivo;77;44.45
RR;Roraima;Ambos;2007;Infecciosas e parasitárias;78;23.83
RR;Roraima;Ambos;2007;Perinatais e malformações;104;12.54
RR;Roraima;Ambos;2007;Sinais e achados mal definidos;76;37.25
RR;Roraima;Ambos;2007;Demais causas definidas;80;35.79
RR;Roraima;Ambos;2008;Aparelho circulatório;331;199.01
RR;Roraima;Ambos;2008;Neoplasias;180;98.93
RR;Roraima;Ambos;2008;Aparelho respiratório;131;67.66
RR;Roraima;Ambos;2008;Causas externas;332;91.2
RR;Roraima;Ambos;2008;Endócrinas e metabólicas;86;49.06
RR;Roraima;Ambos;2008;Aparelho digestivo;68;34.15
RR;Roraima;Ambos;2008;Infecciosas e parasitárias;94;32.43
RR;Roraima;Ambos;2008;Perinatais e malformações;114;13.6
RR;Roraima;Ambos;2008;Sinais e achados mal definidos;47;24.28
RR;Roraima;Ambos;2008;Demais causas definidas;90;37.77
RR;Roraima;Ambos;2009;Aparelho circulatório;291;164.24
RR;Roraima;Ambos;2009;Neoplasias;213;114.37
RR;Roraima;Ambos;2009;Aparelho respiratório;114;53.58
RR;Roraima;Ambos;2009;Causas externas;349;93.95
RR;Roraima;Ambos;2009;Endócrinas e metabólicas;114;61.54
RR;Roraima;Ambos;2009;Aparelho digestivo;79;36.96
RR;Roraima;Ambos;2009;Infecciosas e parasitárias;101;29.71
RR;Roraima;Ambos;2009;Perinatais e malformações;103;11.86
RR;Roraima;Ambos;2009;Sinais e achados mal definidos;78;36.9
RR;Roraima;Ambos;2009;Demais causas definidas;89;37.36
RR;Roraima;Ambos;2010;Aparelho circulatório;336;183.98
RR;Roraima;Ambos;2010;Neoplasias;217;109.74
RR;Roraima;Ambos;2010;Aparelho respiratório;136;72.24
RR;Roraima;Ambos;2010;Causas externas;364;95.29
RR;Roraima;Ambos;2010;Endócrinas e metabólicas;114;63.41
RR;Roraima;Ambos;2010;Aparelho digestivo;86;35.7
RR;Roraima;Ambos;2010;Infecciosas e parasitárias;100;29.8
RR;Roraima;Ambos;2010;Perinatais e malformações;93;11.86
RR;Roraima;Ambos;2010;Sinais e achados mal definidos;74;38.85
RR;Roraima;Ambos;2010;Demais causas definidas;104;40.26
RR;Roraima;Ambos;2011;Aparelho circulatório;379;205.48
RR;Roraima;Ambos;2011;Neoplasias;217;104.64
RR;Roraima;Ambos;2011;Aparelho respiratório;119;55.46
RR;Roraima;Ambos;2011;Causas externas;346;90.51
RR;Roraima;Ambos;2011;Endócrinas e metabólicas;137;70.72
RR;Roraima;Ambos;2011;Aparelho digestivo;65;28.51
RR;Roraima;Ambos;2011;Infecciosas e parasitárias;88;30.05
RR;Roraima;Ambos;2011;Perinatais e malformações;95;11.06
RR;Roraima;Ambos;2011;Sinais e achados mal definidos;54;24.01
RR;Roraima;Ambos;2011;Demais causas definidas;92;37.35
RR;Roraima;Ambos;2012;Aparelho circulatório;355;184.46
RR;Roraima;Ambos;2012;Neoplasias;236;108.02
RR;Roraima;Ambos;2012;Aparelho respiratório;159;70.32
RR;Roraima;Ambos;2012;Causas externas;419;103.48
RR;Roraima;Ambos;2012;Endócrinas e metabólicas;151;69.27
RR;Roraima;Ambos;2012;Aparelho digestivo;64;26.38
RR;Roraima;Ambos;2012;Infecciosas e parasitárias;81;24.18
RR;Roraima;Ambos;2012;Perinatais e malformações;100;11.23
RR;Roraima;Ambos;2012;Sinais e achados mal definidos;118;50.71
RR;Roraima;Ambos;2012;Demais causas definidas;97;37.56
RR;Roraima;Ambos;2013;Aparelho circulatório;375;173.54
RR;Roraima;Ambos;2013;Neoplasias;236;105.18
RR;Roraima;Ambos;2013;Aparelho respiratório;180;72.4
RR;Roraima;Ambos;2013;Causas externas;500;113.4
RR;Roraima;Ambos;2013;Endócrinas e metabólicas;149;67.74
RR;Roraima;Ambos;2013;Aparelho digestivo;76;30.94
RR;Roraima;Ambos;2013;Infecciosas e parasitárias;113;31.03
RR;Roraima;Ambos;2013;Perinatais e malformações;105;11.52
RR;Roraima;Ambos;2013;Sinais e achados mal definidos;103;43.79
RR;Roraima;Ambos;2013;Demais causas definidas;100;34.51
RR;Roraima;Ambos;2014;Aparelho circulatório;389;179.05
RR;Roraima;Ambos;2014;Neoplasias;276;111.45
RR;Roraima;Ambos;2014;Aparelho respiratório;183;74.96
RR;Roraima;Ambos;2014;Causas externas;434;99.25
RR;Roraima;Ambos;2014;Endócrinas e metabólicas;167;72.09
RR;Roraima;Ambos;2014;Aparelho digestivo;96;36.91
RR;Roraima;Ambos;2014;Infecciosas e parasitárias;90;25.8
RR;Roraima;Ambos;2014;Perinatais e malformações;129;14.25
RR;Roraima;Ambos;2014;Sinais e achados mal definidos;82;35.78
RR;Roraima;Ambos;2014;Demais causas definidas;107;41.43
RR;Roraima;Ambos;2015;Aparelho circulatório;416;177.65
RR;Roraima;Ambos;2015;Neoplasias;277;107.21
RR;Roraima;Ambos;2015;Aparelho respiratório;173;70.63
RR;Roraima;Ambos;2015;Causas externas;533;120.15
RR;Roraima;Ambos;2015;Endócrinas e metabólicas;171;69.59
RR;Roraima;Ambos;2015;Aparelho digestivo;102;35.22
RR;Roraima;Ambos;2015;Infecciosas e parasitárias;92;30.14
RR;Roraima;Ambos;2015;Perinatais e malformações;116;12.7
RR;Roraima;Ambos;2015;Sinais e achados mal definidos;87;36.57
RR;Roraima;Ambos;2015;Demais causas definidas;120;41.24
RR;Roraima;Ambos;2016;Aparelho circulatório;414;168.72
RR;Roraima;Ambos;2016;Neoplasias;282;106.46
RR;Roraima;Ambos;2016;Aparelho respiratório;221;84.22
RR;Roraima;Ambos;2016;Causas externas;472;97.15
RR;Roraima;Ambos;2016;Endócrinas e metabólicas;205;80.75
RR;Roraima;Ambos;2016;Aparelho digestivo;72;23.99
RR;Roraima;Ambos;2016;Infecciosas e parasitárias;117;30.81
RR;Roraima;Ambos;2016;Perinatais e malformações;128;13.41
RR;Roraima;Ambos;2016;Sinais e achados mal definidos;105;37.8
RR;Roraima;Ambos;2016;Demais causas definidas;136;45.73
RR;Roraima;Ambos;2017;Aparelho circulatório;524;204.19
RR;Roraima;Ambos;2017;Neoplasias;360;130.61
RR;Roraima;Ambos;2017;Aparelho respiratório;179;67.18
RR;Roraima;Ambos;2017;Causas externas;586;121.32
RR;Roraima;Ambos;2017;Endócrinas e metabólicas;215;81.34
RR;Roraima;Ambos;2017;Aparelho digestivo;129;45
RR;Roraima;Ambos;2017;Infecciosas e parasitárias;100;24.93
RR;Roraima;Ambos;2017;Perinatais e malformações;134;13.84
RR;Roraima;Ambos;2017;Sinais e achados mal definidos;74;24.2
RR;Roraima;Ambos;2017;Demais causas definidas;153;48.05
RR;Roraima;Ambos;2018;Aparelho circulatório;584;216.67
RR;Roraima;Ambos;2018;Neoplasias;380;123.17
RR;Roraima;Ambos;2018;Aparelho respiratório;244;84
RR;Roraima;Ambos;2018;Causas externas;695;127.34
RR;Roraima;Ambos;2018;Endócrinas e metabólicas;208;72.71
RR;Roraima;Ambos;2018;Aparelho digestivo;98;30.48
RR;Roraima;Ambos;2018;Infecciosas e parasitárias;144;32.04
RR;Roraima;Ambos;2018;Perinatais e malformações;178;17.26
RR;Roraima;Ambos;2018;Sinais e achados mal definidos;67;21.43
RR;Roraima;Ambos;2018;Demais causas definidas;185;54.76
RR;Roraima;Ambos;2019;Aparelho circulatório;610;204.7
RR;Roraima;Ambos;2019;Neoplasias;417;126.1
RR;Roraima;Ambos;2019;Aparelho respiratório;236;76.02
RR;Roraima;Ambos;2019;Causas externas;591;109.33
RR;Roraima;Ambos;2019;Endócrinas e metabólicas;191;56.76
RR;Roraima;Ambos;2019;Aparelho digestivo;114;33.7
RR;Roraima;Ambos;2019;Infecciosas e parasitárias;130;28.32
RR;Roraima;Ambos;2019;Perinatais e malformações;157;13.55
RR;Roraima;Ambos;2019;Sinais e achados mal definidos;93;24.38
RR;Roraima;Ambos;2019;Demais causas definidas;238;65.75
RR;Roraima;Ambos;2020;Aparelho circulatório;601;198.06
RR;Roraima;Ambos;2020;Neoplasias;406;115.49
RR;Roraima;Ambos;2020;Aparelho respiratório;225;71.28
RR;Roraima;Ambos;2020;Causas externas;599;103.13
RR;Roraima;Ambos;2020;COVID-19;807;246.5
RR;Roraima;Ambos;2020;Endócrinas e metabólicas;168;53.51
RR;Roraima;Ambos;2020;Aparelho digestivo;134;33.22
RR;Roraima;Ambos;2020;Infecciosas e parasitárias;152;31.61
RR;Roraima;Ambos;2020;Perinatais e malformações;173;15.05
RR;Roraima;Ambos;2020;Sinais e achados mal definidos;125;32.78
RR;Roraima;Ambos;2020;Demais causas definidas;188;51.29
RR;Roraima;Ambos;2021;Aparelho circulatório;637;195.21
RR;Roraima;Ambos;2021;Neoplasias;425;115.53
RR;Roraima;Ambos;2021;Aparelho respiratório;266;72.8
RR;Roraima;Ambos;2021;Causas externas;655;112.77
RR;Roraima;Ambos;2021;COVID-19;1221;328.45
RR;Roraima;Ambos;2021;Endócrinas e metabólicas;231;67.58
RR;Roraima;Ambos;2021;Aparelho digestivo;164;45.97
RR;Roraima;Ambos;2021;Infecciosas e parasitárias;191;33.92
RR;Roraima;Ambos;2021;Perinatais e malformações;162;14.68
RR;Roraima;Ambos;2021;Sinais e achados mal definidos;130;34.6
RR;Roraima;Ambos;2021;Demais causas definidas;217;50.94
RR;Roraima;Ambos;2022;Aparelho circulatório;675;197.89
RR;Roraima;Ambos;2022;Neoplasias;455;119.3
RR;Roraima;Ambos;2022;Aparelho respiratório;320;82.72
RR;Roraima;Ambos;2022;Causas externas;611;102.16
RR;Roraima;Ambos;2022;COVID-19;92;27.07
RR;Roraima;Ambos;2022;Endócrinas e metabólicas;181;49.16
RR;Roraima;Ambos;2022;Aparelho digestivo;136;34.18
RR;Roraima;Ambos;2022;Infecciosas e parasitárias;200;38.32
RR;Roraima;Ambos;2022;Perinatais e malformações;147;13.73
RR;Roraima;Ambos;2022;Sinais e achados mal definidos;139;36.46
RR;Roraima;Ambos;2022;Demais causas definidas;290;71.99
RR;Roraima;Ambos;2023;Aparelho circulatório;696;191.49
RR;Roraima;Ambos;2023;Neoplasias;487;118.43
RR;Roraima;Ambos;2023;Aparelho respiratório;356;88.73
RR;Roraima;Ambos;2023;Causas externas;598;97.87
RR;Roraima;Ambos;2023;COVID-19;8;2.16
RR;Roraima;Ambos;2023;Endócrinas e metabólicas;188;46.04
RR;Roraima;Ambos;2023;Aparelho digestivo;154;36.32
RR;Roraima;Ambos;2023;Infecciosas e parasitárias;226;39.64
RR;Roraima;Ambos;2023;Perinatais e malformações;198;18.54
RR;Roraima;Ambos;2023;Sinais e achados mal definidos;119;29.28
RR;Roraima;Ambos;2023;Demais causas definidas;280;67.16
RR;Roraima;Ambos;2024;Aparelho circulatório;688;182.32
RR;Roraima;Ambos;2024;Neoplasias;526;118.54
RR;Roraima;Ambos;2024;Aparelho respiratório;290;72.42
RR;Roraima;Ambos;2024;Causas externas;556;88.25
RR;Roraima;Ambos;2024;COVID-19;5;0.94
RR;Roraima;Ambos;2024;Endócrinas e metabólicas;151;36.46
RR;Roraima;Ambos;2024;Aparelho digestivo;157;37.79
RR;Roraima;Ambos;2024;Infecciosas e parasitárias;188;35.02
RR;Roraima;Ambos;2024;Perinatais e malformações;146;13.62
RR;Roraima;Ambos;2024;Sinais e achados mal definidos;108;24.71
RR;Roraima;Ambos;2024;Demais causas definidas;240;55.71
RR;Roraima;Ambos;2025;Aparelho circulatório;677;170.59
RR;Roraima;Ambos;2025;Neoplasias;528;115.18
RR;Roraima;Ambos;2025;Aparelho respiratório;376;87.41
RR;Roraima;Ambos;2025;Causas externas;646;99.47
RR;Roraima;Ambos;2025;COVID-19;1;0.09
RR;Roraima;Ambos;2025;Endócrinas e metabólicas;188;42.65
RR;Roraima;Ambos;2025;Aparelho digestivo;174;38.48
RR;Roraima;Ambos;2025;Infecciosas e parasitárias;194;35.05
RR;Roraima;Ambos;2025;Perinatais e malformações;149;13.74
RR;Roraima;Ambos;2025;Sinais e achados mal definidos;110;22.13
RR;Roraima;Ambos;2025;Demais causas definidas;293;65.8
RR;Roraima;Homens;2000;Aparelho circulatório;151;231.89
RR;Roraima;Homens;2000;Neoplasias;57;89.68
RR;Roraima;Homens;2000;Aparelho respiratório;65;94.53
RR;Roraima;Homens;2000;Causas externas;289;207.15
RR;Roraima;Homens;2000;Endócrinas e metabólicas;31;38.49
RR;Roraima;Homens;2000;Aparelho digestivo;39;53.39
RR;Roraima;Homens;2000;Infecciosas e parasitárias;41;32.36
RR;Roraima;Homens;2000;Perinatais e malformações;58;13.32
RR;Roraima;Homens;2000;Sinais e achados mal definidos;66;66.62
RR;Roraima;Homens;2000;Demais causas definidas;32;37.21
RR;Roraima;Homens;2001;Aparelho circulatório;141;219.81
RR;Roraima;Homens;2001;Neoplasias;54;87.99
RR;Roraima;Homens;2001;Aparelho respiratório;37;52.19
RR;Roraima;Homens;2001;Causas externas;285;206.33
RR;Roraima;Homens;2001;Endócrinas e metabólicas;32;44.62
RR;Roraima;Homens;2001;Aparelho digestivo;40;50.06
RR;Roraima;Homens;2001;Infecciosas e parasitárias;37;38.81
RR;Roraima;Homens;2001;Perinatais e malformações;73;19.95
RR;Roraima;Homens;2001;Sinais e achados mal definidos;38;42.75
RR;Roraima;Homens;2001;Demais causas definidas;29;32.45
RR;Roraima;Homens;2002;Aparelho circulatório;136;203.4
RR;Roraima;Homens;2002;Neoplasias;76;108.32
RR;Roraima;Homens;2002;Aparelho respiratório;56;78.8
RR;Roraima;Homens;2002;Causas externas;289;191.27
RR;Roraima;Homens;2002;Endócrinas e metabólicas;35;45.93
RR;Roraima;Homens;2002;Aparelho digestivo;58;62.15
RR;Roraima;Homens;2002;Infecciosas e parasitárias;36;27.2
RR;Roraima;Homens;2002;Perinatais e malformações;48;12.86
RR;Roraima;Homens;2002;Sinais e achados mal definidos;29;40
RR;Roraima;Homens;2002;Demais causas definidas;33;37.81
RR;Roraima;Homens;2003;Aparelho circulatório;162;221.28
RR;Roraima;Homens;2003;Neoplasias;93;126.35
RR;Roraima;Homens;2003;Aparelho respiratório;56;58.06
RR;Roraima;Homens;2003;Causas externas;265;174.76
RR;Roraima;Homens;2003;Endócrinas e metabólicas;44;55.06
RR;Roraima;Homens;2003;Aparelho digestivo;49;55.66
RR;Roraima;Homens;2003;Infecciosas e parasitárias;60;43
RR;Roraima;Homens;2003;Perinatais e malformações;41;9.08
RR;Roraima;Homens;2003;Sinais e achados mal definidos;50;53.14
RR;Roraima;Homens;2003;Demais causas definidas;32;27.9
RR;Roraima;Homens;2004;Aparelho circulatório;153;208.02
RR;Roraima;Homens;2004;Neoplasias;89;118.13
RR;Roraima;Homens;2004;Aparelho respiratório;61;58.69
RR;Roraima;Homens;2004;Causas externas;287;165.69
RR;Roraima;Homens;2004;Endócrinas e metabólicas;61;72.52
RR;Roraima;Homens;2004;Aparelho digestivo;55;57.63
RR;Roraima;Homens;2004;Infecciosas e parasitárias;38;26.32
RR;Roraima;Homens;2004;Perinatais e malformações;49;10.86
RR;Roraima;Homens;2004;Sinais e achados mal definidos;73;71.04
RR;Roraima;Homens;2004;Demais causas definidas;42;37.79
RR;Roraima;Homens;2005;Aparelho circulatório;172;231.39
RR;Roraima;Homens;2005;Neoplasias;88;113.82
RR;Roraima;Homens;2005;Aparelho respiratório;86;87.16
RR;Roraima;Homens;2005;Causas externas;255;162.8
RR;Roraima;Homens;2005;Endócrinas e metabólicas;37;49.22
RR;Roraima;Homens;2005;Aparelho digestivo;43;49.75
RR;Roraima;Homens;2005;Infecciosas e parasitárias;56;35.53
RR;Roraima;Homens;2005;Perinatais e malformações;50;10.98
RR;Roraima;Homens;2005;Sinais e achados mal definidos;55;48.66
RR;Roraima;Homens;2005;Demais causas definidas;41;40.44
RR;Roraima;Homens;2006;Aparelho circulatório;182;235.82
RR;Roraima;Homens;2006;Neoplasias;107;129.62
RR;Roraima;Homens;2006;Aparelho respiratório;78;79.11
RR;Roraima;Homens;2006;Causas externas;278;167.52
RR;Roraima;Homens;2006;Endócrinas e metabólicas;40;46.32
RR;Roraima;Homens;2006;Aparelho digestivo;45;48.79
RR;Roraima;Homens;2006;Infecciosas e parasitárias;63;45.34
RR;Roraima;Homens;2006;Perinatais e malformações;71;17.68
RR;Roraima;Homens;2006;Sinais e achados mal definidos;51;45.62
RR;Roraima;Homens;2006;Demais causas definidas;31;30.38
RR;Roraima;Homens;2007;Aparelho circulatório;172;219.8
RR;Roraima;Homens;2007;Neoplasias;121;143.63
RR;Roraima;Homens;2007;Aparelho respiratório;66;62.98
RR;Roraima;Homens;2007;Causas externas;317;174.15
RR;Roraima;Homens;2007;Endócrinas e metabólicas;41;49.52
RR;Roraima;Homens;2007;Aparelho digestivo;47;50.53
RR;Roraima;Homens;2007;Infecciosas e parasitárias;45;25.68
RR;Roraima;Homens;2007;Perinatais e malformações;55;13.14
RR;Roraima;Homens;2007;Sinais e achados mal definidos;40;35.66
RR;Roraima;Homens;2007;Demais causas definidas;37;30.2
RR;Roraima;Homens;2008;Aparelho circulatório;193;226.31
RR;Roraima;Homens;2008;Neoplasias;97;107.64
RR;Roraima;Homens;2008;Aparelho respiratório;75;72.33
RR;Roraima;Homens;2008;Causas externas;279;151.12
RR;Roraima;Homens;2008;Endócrinas e metabólicas;46;52.59
RR;Roraima;Homens;2008;Aparelho digestivo;44;37.71
RR;Roraima;Homens;2008;Infecciosas e parasitárias;51;37.21
RR;Roraima;Homens;2008;Perinatais e malformações;73;17.22
RR;Roraima;Homens;2008;Sinais e achados mal definidos;30;26.02
RR;Roraima;Homens;2008;Demais causas definidas;49;39.88
RR;Roraima;Homens;2009;Aparelho circulatório;169;183.44
RR;Roraima;Homens;2009;Neoplasias;115;125.04
RR;Roraima;Homens;2009;Aparelho respiratório;73;75.71
RR;Roraima;Homens;2009;Causas externas;271;140.86
RR;Roraima;Homens;2009;Endócrinas e metabólicas;53;53.94
RR;Roraima;Homens;2009;Aparelho digestivo;52;43.9
RR;Roraima;Homens;2009;Infecciosas e parasitárias;66;34.85
RR;Roraima;Homens;2009;Perinatais e malformações;55;12.32
RR;Roraima;Homens;2009;Sinais e achados mal definidos;46;40.82
RR;Roraima;Homens;2009;Demais causas definidas;49;45.38
RR;Roraima;Homens;2010;Aparelho circulatório;210;221.45
RR;Roraima;Homens;2010;Neoplasias;118;121.67
RR;Roraima;Homens;2010;Aparelho respiratório;77;82.23
RR;Roraima;Homens;2010;Causas externas;297;151.06
RR;Roraima;Homens;2010;Endócrinas e metabólicas;55;61.2
RR;Roraima;Homens;2010;Aparelho digestivo;61;49.84
RR;Roraima;Homens;2010;Infecciosas e parasitárias;62;37.21
RR;Roraima;Homens;2010;Perinatais e malformações;50;12.16
RR;Roraima;Homens;2010;Sinais e achados mal definidos;46;47.49
RR;Roraima;Homens;2010;Demais causas definidas;60;46.66
RR;Roraima;Homens;2011;Aparelho circulatório;224;235.2
RR;Roraima;Homens;2011;Neoplasias;128;128.01
RR;Roraima;Homens;2011;Aparelho respiratório;77;69.56
RR;Roraima;Homens;2011;Causas externas;279;142.56
RR;Roraima;Homens;2011;Endócrinas e metabólicas;64;64.12
RR;Roraima;Homens;2011;Aparelho digestivo;49;41.47
RR;Roraima;Homens;2011;Infecciosas e parasitárias;55;36.67
RR;Roraima;Homens;2011;Perinatais e malformações;56;12.77
RR;Roraima;Homens;2011;Sinais e achados mal definidos;33;28.32
RR;Roraima;Homens;2011;Demais causas definidas;48;39.04
RR;Roraima;Homens;2012;Aparelho circulatório;217;217.36
RR;Roraima;Homens;2012;Neoplasias;118;115.5
RR;Roraima;Homens;2012;Aparelho respiratório;80;74.32
RR;Roraima;Homens;2012;Causas externas;346;171.45
RR;Roraima;Homens;2012;Endócrinas e metabólicas;69;57.2
RR;Roraima;Homens;2012;Aparelho digestivo;42;32.83
RR;Roraima;Homens;2012;Infecciosas e parasitárias;45;28.41
RR;Roraima;Homens;2012;Perinatais e malformações;62;13.6
RR;Roraima;Homens;2012;Sinais e achados mal definidos;72;61.59
