Território;Nome do território;Sexo;Ano;Faixa etária;População
MS;Mato Grosso do Sul;Ambos;2003;60-64;59137
MS;Mato Grosso do Sul;Ambos;2003;65-69;46046
MS;Mato Grosso do Sul;Ambos;2003;70-74;33664
MS;Mato Grosso do Sul;Ambos;2003;75-79;22650
MS;Mato Grosso do Sul;Ambos;2003;80+;24319
MS;Mato Grosso do Sul;Ambos;2004;<1;40946
MS;Mato Grosso do Sul;Ambos;2004;1-4;166147
MS;Mato Grosso do Sul;Ambos;2004;5-9;218608
MS;Mato Grosso do Sul;Ambos;2004;10-14;225954
MS;Mato Grosso do Sul;Ambos;2004;15-19;224871
MS;Mato Grosso do Sul;Ambos;2004;20-24;219866
MS;Mato Grosso do Sul;Ambos;2004;25-29;196652
MS;Mato Grosso do Sul;Ambos;2004;30-34;177995
MS;Mato Grosso do Sul;Ambos;2004;35-39;168615
MS;Mato Grosso do Sul;Ambos;2004;40-44;152919
MS;Mato Grosso do Sul;Ambos;2004;45-49;128279
MS;Mato Grosso do Sul;Ambos;2004;50-54;102296
MS;Mato Grosso do Sul;Ambos;2004;55-59;77411
MS;Mato Grosso do Sul;Ambos;2004;60-64;60955
MS;Mato Grosso do Sul;Ambos;2004;65-69;47748
MS;Mato Grosso do Sul;Ambos;2004;70-74;34969
MS;Mato Grosso do Sul;Ambos;2004;75-79;23619
MS;Mato Grosso do Sul;Ambos;2004;80+;25247
MS;Mato Grosso do Sul;Ambos;2005;<1;40741
MS;Mato Grosso do Sul;Ambos;2005;1-4;165557
MS;Mato Grosso do Sul;Ambos;2005;5-9;216960
MS;Mato Grosso do Sul;Ambos;2005;10-14;226255
MS;Mato Grosso do Sul;Ambos;2005;15-19;224750
MS;Mato Grosso do Sul;Ambos;2005;20-24;221726
MS;Mato Grosso do Sul;Ambos;2005;25-29;202714
MS;Mato Grosso do Sul;Ambos;2005;30-34;180082
MS;Mato Grosso do Sul;Ambos;2005;35-39;170355
MS;Mato Grosso do Sul;Ambos;2005;40-44;156717
MS;Mato Grosso do Sul;Ambos;2005;45-49;132831
MS;Mato Grosso do Sul;Ambos;2005;50-54;107010
MS;Mato Grosso do Sul;Ambos;2005;55-59;80933
MS;Mato Grosso do Sul;Ambos;2005;60-64;62955
MS;Mato Grosso do Sul;Ambos;2005;65-69;49388
MS;Mato Grosso do Sul;Ambos;2005;70-74;36342
MS;Mato Grosso do Sul;Ambos;2005;75-79;24616
MS;Mato Grosso do Sul;Ambos;2005;80+;26225
MS;Mato Grosso do Sul;Ambos;2006;<1;40784
MS;Mato Grosso do Sul;Ambos;2006;1-4;165064
MS;Mato Grosso do Sul;Ambos;2006;5-9;215684
MS;Mato Grosso do Sul;Ambos;2006;10-14;226333
MS;Mato Grosso do Sul;Ambos;2006;15-19;224664
MS;Mato Grosso do Sul;Ambos;2006;20-24;223036
MS;Mato Grosso do Sul;Ambos;2006;25-29;208443
MS;Mato Grosso do Sul;Ambos;2006;30-34;182909
MS;Mato Grosso do Sul;Ambos;2006;35-39;172036
MS;Mato Grosso do Sul;Ambos;2006;40-44;160020
MS;Mato Grosso do Sul;Ambos;2006;45-49;137453
MS;Mato Grosso do Sul;Ambos;2006;50-54;111601
MS;Mato Grosso do Sul;Ambos;2006;55-59;84863
MS;Mato Grosso do Sul;Ambos;2006;60-64;65150
MS;Mato Grosso do Sul;Ambos;2006;65-69;50989
MS;Mato Grosso do Sul;Ambos;2006;70-74;37797
MS;Mato Grosso do Sul;Ambos;2006;75-79;25653
MS;Mato Grosso do Sul;Ambos;2006;80+;27274
MS;Mato Grosso do Sul;Ambos;2007;<1;39024
MS;Mato Grosso do Sul;Ambos;2007;1-4;164868
MS;Mato Grosso do Sul;Ambos;2007;5-9;214869
MS;Mato Grosso do Sul;Ambos;2007;10-14;226046
MS;Mato Grosso do Sul;Ambos;2007;15-19;224781
MS;Mato Grosso do Sul;Ambos;2007;20-24;224020
MS;Mato Grosso do Sul;Ambos;2007;25-29;213289
MS;Mato Grosso do Sul;Ambos;2007;30-34;186703
MS;Mato Grosso do Sul;Ambos;2007;35-39;173789
MS;Mato Grosso do Sul;Ambos;2007;40-44;162787
MS;Mato Grosso do Sul;Ambos;2007;45-49;142096
MS;Mato Grosso do Sul;Ambos;2007;50-54;116098
MS;Mato Grosso do Sul;Ambos;2007;55-59;89133
MS;Mato Grosso do Sul;Ambos;2007;60-64;67553
MS;Mato Grosso do Sul;Ambos;2007;65-69;52572
MS;Mato Grosso do Sul;Ambos;2007;70-74;39336
MS;Mato Grosso do Sul;Ambos;2007;75-79;26714
MS;Mato Grosso do Sul;Ambos;2007;80+;28386
MS;Mato Grosso do Sul;Ambos;2008;<1;39786
MS;Mato Grosso do Sul;Ambos;2008;1-4;163076
MS;Mato Grosso do Sul;Ambos;2008;5-9;214398
MS;Mato Grosso do Sul;Ambos;2008;10-14;225468
MS;Mato Grosso do Sul;Ambos;2008;15-19;225132
MS;Mato Grosso do Sul;Ambos;2008;20-24;224638
MS;Mato Grosso do Sul;Ambos;2008;25-29;217051
MS;Mato Grosso do Sul;Ambos;2008;30-34;191627
MS;Mato Grosso do Sul;Ambos;2008;35-39;175582
MS;Mato Grosso do Sul;Ambos;2008;40-44;165268
MS;Mato Grosso do Sul;Ambos;2008;45-49;146454
MS;Mato Grosso do Sul;Ambos;2008;50-54;120534
MS;Mato Grosso do Sul;Ambos;2008;55-59;93652
MS;Mato Grosso do Sul;Ambos;2008;60-64;70232
MS;Mato Grosso do Sul;Ambos;2008;65-69;54185
MS;Mato Grosso do Sul;Ambos;2008;70-74;40920
MS;Mato Grosso do Sul;Ambos;2008;75-79;27815
MS;Mato Grosso do Sul;Ambos;2008;80+;29551
MS;Mato Grosso do Sul;Ambos;2009;<1;40916
MS;Mato Grosso do Sul;Ambos;2009;1-4;162100
MS;Mato Grosso do Sul;Ambos;2009;5-9;214054
MS;Mato Grosso do Sul;Ambos;2009;10-14;224640
MS;Mato Grosso do Sul;Ambos;2009;15-19;225653
MS;Mato Grosso do Sul;Ambos;2009;20-24;224866
MS;Mato Grosso do Sul;Ambos;2009;25-29;219839
MS;Mato Grosso do Sul;Ambos;2009;30-34;197446
MS;Mato Grosso do Sul;Ambos;2009;35-39;177446
MS;Mato Grosso do Sul;Ambos;2009;40-44;167358
MS;Mato Grosso do Sul;Ambos;2009;45-49;150614
MS;Mato Grosso do Sul;Ambos;2009;50-54;124970
MS;Mato Grosso do Sul;Ambos;2009;55-59;98268
MS;Mato Grosso do Sul;Ambos;2009;60-64;73237
MS;Mato Grosso do Sul;Ambos;2009;65-69;55906
MS;Mato Grosso do Sul;Ambos;2009;70-74;42486
MS;Mato Grosso do Sul;Ambos;2009;75-79;28948
MS;Mato Grosso do Sul;Ambos;2009;80+;30768
MS;Mato Grosso do Sul;Ambos;2010;<1;40418
MS;Mato Grosso do Sul;Ambos;2010;1-4;162169
MS;Mato Grosso do Sul;Ambos;2010;5-9;213704
MS;Mato Grosso do Sul;Ambos;2010;10-14;223595
MS;Mato Grosso do Sul;Ambos;2010;15-19;225820
MS;Mato Grosso do Sul;Ambos;2010;20-24;224122
MS;Mato Grosso do Sul;Ambos;2010;25-29;221215
MS;Mato Grosso do Sul;Ambos;2010;30-34;203311
MS;Mato Grosso do Sul;Ambos;2010;35-39;179520
MS;Mato Grosso do Sul;Ambos;2010;40-44;169125
MS;Mato Grosso do Sul;Ambos;2010;45-49;154398
MS;Mato Grosso do Sul;Ambos;2010;50-54;129440
MS;Mato Grosso do Sul;Ambos;2010;55-59;102844
MS;Mato Grosso do Sul;Ambos;2010;60-64;76625
MS;Mato Grosso do Sul;Ambos;2010;65-69;57786
MS;Mato Grosso do Sul;Ambos;2010;70-74;43997
MS;Mato Grosso do Sul;Ambos;2010;75-79;30128
MS;Mato Grosso do Sul;Ambos;2010;80+;32037
MS;Mato Grosso do Sul;Ambos;2011;<1;41334
MS;Mato Grosso do Sul;Ambos;2011;1-4;161509
MS;Mato Grosso do Sul;Ambos;2011;5-9;213330
MS;Mato Grosso do Sul;Ambos;2011;10-14;222639
MS;Mato Grosso do Sul;Ambos;2011;15-19;225828
MS;Mato Grosso do Sul;Ambos;2011;20-24;222995
MS;Mato Grosso do Sul;Ambos;2011;25-29;221577
MS;Mato Grosso do Sul;Ambos;2011;30-34;208533
MS;Mato Grosso do Sul;Ambos;2011;35-39;182202
MS;Mato Grosso do Sul;Ambos;2011;40-44;170763
MS;Mato Grosso do Sul;Ambos;2011;45-49;157668
MS;Mato Grosso do Sul;Ambos;2011;50-54;133980
MS;Mato Grosso do Sul;Ambos;2011;55-59;107304
MS;Mato Grosso do Sul;Ambos;2011;60-64;80402
MS;Mato Grosso do Sul;Ambos;2011;65-69;59858
MS;Mato Grosso do Sul;Ambos;2011;70-74;45455
MS;Mato Grosso do Sul;Ambos;2011;75-79;31381
MS;Mato Grosso do Sul;Ambos;2011;80+;33364
MS;Mato Grosso do Sul;Ambos;2012;<1;42237
MS;Mato Grosso do Sul;Ambos;2012;1-4;163691
MS;Mato Grosso do Sul;Ambos;2012;5-9;211144
MS;Mato Grosso do Sul;Ambos;2012;10-14;221791
MS;Mato Grosso do Sul;Ambos;2012;15-19;225797
MS;Mato Grosso do Sul;Ambos;2012;20-24;222704
MS;Mato Grosso do Sul;Ambos;2012;25-29;221945
MS;Mato Grosso do Sul;Ambos;2012;30-34;213002
MS;Mato Grosso do Sul;Ambos;2012;35-39;185908
MS;Mato Grosso do Sul;Ambos;2012;40-44;172518
MS;Mato Grosso do Sul;Ambos;2012;45-49;160428
MS;Mato Grosso do Sul;Ambos;2012;50-54;138543
MS;Mato Grosso do Sul;Ambos;2012;55-59;111676
MS;Mato Grosso do Sul;Ambos;2012;60-64;84513
MS;Mato Grosso do Sul;Ambos;2012;65-69;62117
MS;Mato Grosso do Sul;Ambos;2012;70-74;46886
MS;Mato Grosso do Sul;Ambos;2012;75-79;32719
MS;Mato Grosso do Sul;Ambos;2012;80+;34771
MS;Mato Grosso do Sul;Ambos;2013;<1;42511
MS;Mato Grosso do Sul;Ambos;2013;1-4;166127
MS;Mato Grosso do Sul;Ambos;2013;5-9;209644
MS;Mato Grosso do Sul;Ambos;2013;10-14;221002
MS;Mato Grosso do Sul;Ambos;2013;15-19;225511
MS;Mato Grosso do Sul;Ambos;2013;20-24;223047
MS;Mato Grosso do Sul;Ambos;2013;25-29;222128
MS;Mato Grosso do Sul;Ambos;2013;30-34;216427
MS;Mato Grosso do Sul;Ambos;2013;35-39;190716
MS;Mato Grosso do Sul;Ambos;2013;40-44;174324
MS;Mato Grosso do Sul;Ambos;2013;45-49;162939
MS;Mato Grosso do Sul;Ambos;2013;50-54;142839
MS;Mato Grosso do Sul;Ambos;2013;55-59;116002
MS;Mato Grosso do Sul;Ambos;2013;60-64;88858
MS;Mato Grosso do Sul;Ambos;2013;65-69;64633
MS;Mato Grosso do Sul;Ambos;2013;70-74;48350
MS;Mato Grosso do Sul;Ambos;2013;75-79;34116
MS;Mato Grosso do Sul;Ambos;2013;80+;36282
MS;Mato Grosso do Sul;Ambos;2014;<1;43365
MS;Mato Grosso do Sul;Ambos;2014;1-4;167761
MS;Mato Grosso do Sul;Ambos;2014;5-9;209230
MS;Mato Grosso do Sul;Ambos;2014;10-14;220238
MS;Mato Grosso do Sul;Ambos;2014;15-19;224933
MS;Mato Grosso do Sul;Ambos;2014;20-24;223759
MS;Mato Grosso do Sul;Ambos;2014;25-29;222009
MS;Mato Grosso do Sul;Ambos;2014;30-34;218867
MS;Mato Grosso do Sul;Ambos;2014;35-39;196376
MS;Mato Grosso do Sul;Ambos;2014;40-44;176176
MS;Mato Grosso do Sul;Ambos;2014;45-49;165110
MS;Mato Grosso do Sul;Ambos;2014;50-54;146950
MS;Mato Grosso do Sul;Ambos;2014;55-59;120343
MS;Mato Grosso do Sul;Ambos;2014;60-64;93285
MS;Mato Grosso do Sul;Ambos;2014;65-69;67474
MS;Mato Grosso do Sul;Ambos;2014;70-74;49917
MS;Mato Grosso do Sul;Ambos;2014;75-79;35506
MS;Mato Grosso do Sul;Ambos;2014;80+;37877
MS;Mato Grosso do Sul;Ambos;2015;<1;44416
MS;Mato Grosso do Sul;Ambos;2015;1-4;170706
MS;Mato Grosso do Sul;Ambos;2015;5-9;208385
MS;Mato Grosso do Sul;Ambos;2015;10-14;219475
MS;Mato Grosso do Sul;Ambos;2015;15-19;224038
MS;Mato Grosso do Sul;Ambos;2015;20-24;224473
MS;Mato Grosso do Sul;Ambos;2015;25-29;221684
MS;Mato Grosso do Sul;Ambos;2015;30-34;220405
MS;Mato Grosso do Sul;Ambos;2015;35-39;202337
MS;Mato Grosso do Sul;Ambos;2015;40-44;178325
MS;Mato Grosso do Sul;Ambos;2015;45-49;167030
MS;Mato Grosso do Sul;Ambos;2015;50-54;150716
MS;Mato Grosso do Sul;Ambos;2015;55-59;124716
MS;Mato Grosso do Sul;Ambos;2015;60-64;97643
MS;Mato Grosso do Sul;Ambos;2015;65-69;70666
MS;Mato Grosso do Sul;Ambos;2015;70-74;51620
MS;Mato Grosso do Sul;Ambos;2015;75-79;36831
MS;Mato Grosso do Sul;Ambos;2015;80+;39473
MS;Mato Grosso do Sul;Ambos;2016;<1;43565
MS;Mato Grosso do Sul;Ambos;2016;1-4;173676
MS;Mato Grosso do Sul;Ambos;2016;5-9;208396
MS;Mato Grosso do Sul;Ambos;2016;10-14;218685
MS;Mato Grosso do Sul;Ambos;2016;15-19;223157
MS;Mato Grosso do Sul;Ambos;2016;20-24;224921
MS;Mato Grosso do Sul;Ambos;2016;25-29;221367
MS;Mato Grosso do Sul;Ambos;2016;30-34;221296
MS;Mato Grosso do Sul;Ambos;2016;35-39;207843
MS;Mato Grosso do Sul;Ambos;2016;40-44;181149
MS;Mato Grosso do Sul;Ambos;2016;45-49;168844
MS;Mato Grosso do Sul;Ambos;2016;50-54;154001
MS;Mato Grosso do Sul;Ambos;2016;55-59;129148
MS;Mato Grosso do Sul;Ambos;2016;60-64;101870
MS;Mato Grosso do Sul;Ambos;2016;65-69;74200
MS;Mato Grosso do Sul;Ambos;2016;70-74;53477
MS;Mato Grosso do Sul;Ambos;2016;75-79;38087
MS;Mato Grosso do Sul;Ambos;2016;80+;41074
MS;Mato Grosso do Sul;Ambos;2017;<1;43566
MS;Mato Grosso do Sul;Ambos;2017;1-4;174830
MS;Mato Grosso do Sul;Ambos;2017;5-9;211054
MS;Mato Grosso do Sul;Ambos;2017;10-14;216043
MS;Mato Grosso do Sul;Ambos;2017;15-19;222325
MS;Mato Grosso do Sul;Ambos;2017;20-24;224875
MS;Mato Grosso do Sul;Ambos;2017;25-29;221197
MS;Mato Grosso do Sul;Ambos;2017;30-34;221763
MS;Mato Grosso do Sul;Ambos;2017;35-39;212343
MS;Mato Grosso do Sul;Ambos;2017;40-44;184866
MS;Mato Grosso do Sul;Ambos;2017;45-49;170689
MS;Mato Grosso do Sul;Ambos;2017;50-54;156772
MS;Mato Grosso do Sul;Ambos;2017;55-59;133609
MS;Mato Grosso do Sul;Ambos;2017;60-64;105989
MS;Mato Grosso do Sul;Ambos;2017;65-69;78049
MS;Mato Grosso do Sul;Ambos;2017;70-74;55496
MS;Mato Grosso do Sul;Ambos;2017;75-79;39323
MS;Mato Grosso do Sul;Ambos;2017;80+;42768
MS;Mato Grosso do Sul;Ambos;2018;<1;44461
MS;Mato Grosso do Sul;Ambos;2018;1-4;175630
MS;Mato Grosso do Sul;Ambos;2018;5-9;213137
MS;Mato Grosso do Sul;Ambos;2018;10-14;214018
MS;Mato Grosso do Sul;Ambos;2018;15-19;221567
MS;Mato Grosso do Sul;Ambos;2018;20-24;224365
MS;Mato Grosso do Sul;Ambos;2018;25-29;221213
MS;Mato Grosso do Sul;Ambos;2018;30-34;221764
MS;Mato Grosso do Sul;Ambos;2018;35-39;215656
MS;Mato Grosso do Sul;Ambos;2018;40-44;189617
MS;Mato Grosso do Sul;Ambos;2018;45-49;172545
MS;Mato Grosso do Sul;Ambos;2018;50-54;159286
MS;Mato Grosso do Sul;Ambos;2018;55-59;137816
MS;Mato Grosso do Sul;Ambos;2018;60-64;110073
MS;Mato Grosso do Sul;Ambos;2018;65-69;82083
MS;Mato Grosso do Sul;Ambos;2018;70-74;57756
MS;Mato Grosso do Sul;Ambos;2018;75-79;40595
MS;Mato Grosso do Sul;Ambos;2018;80+;44579
MS;Mato Grosso do Sul;Ambos;2019;<1;43922
MS;Mato Grosso do Sul;Ambos;2019;1-4;176595
MS;Mato Grosso do Sul;Ambos;2019;5-9;214976
MS;Mato Grosso do Sul;Ambos;2019;10-14;213007
MS;Mato Grosso do Sul;Ambos;2019;15-19;221047
MS;Mato Grosso do Sul;Ambos;2019;20-24;223968
MS;Mato Grosso do Sul;Ambos;2019;25-29;221749
MS;Mato Grosso do Sul;Ambos;2019;30-34;221515
MS;Mato Grosso do Sul;Ambos;2019;35-39;218047
MS;Mato Grosso do Sul;Ambos;2019;40-44;195246
MS;Mato Grosso do Sul;Ambos;2019;45-49;174479
MS;Mato Grosso do Sul;Ambos;2019;50-54;161468
MS;Mato Grosso do Sul;Ambos;2019;55-59;141857
MS;Mato Grosso do Sul;Ambos;2019;60-64;114238
MS;Mato Grosso do Sul;Ambos;2019;65-69;86182
MS;Mato Grosso do Sul;Ambos;2019;70-74;60309
MS;Mato Grosso do Sul;Ambos;2019;75-79;41970
MS;Mato Grosso do Sul;Ambos;2019;80+;46453
MS;Mato Grosso do Sul;Ambos;2020;<1;42740
MS;Mato Grosso do Sul;Ambos;2020;1-4;176194
MS;Mato Grosso do Sul;Ambos;2020;5-9;218505
MS;Mato Grosso do Sul;Ambos;2020;10-14;211619
MS;Mato Grosso do Sul;Ambos;2020;15-19;220598
MS;Mato Grosso do Sul;Ambos;2020;20-24;223734
MS;Mato Grosso do Sul;Ambos;2020;25-29;222750
MS;Mato Grosso do Sul;Ambos;2020;30-34;221253
MS;Mato Grosso do Sul;Ambos;2020;35-39;219655
MS;Mato Grosso do Sul;Ambos;2020;40-44;201176
MS;Mato Grosso do Sul;Ambos;2020;45-49;176694
MS;Mato Grosso do Sul;Ambos;2020;50-54;163390
MS;Mato Grosso do Sul;Ambos;2020;55-59;145482
MS;Mato Grosso do Sul;Ambos;2020;60-64;118370
MS;Mato Grosso do Sul;Ambos;2020;65-69;90149
MS;Mato Grosso do Sul;Ambos;2020;70-74;63069
MS;Mato Grosso do Sul;Ambos;2020;75-79;43374
MS;Mato Grosso do Sul;Ambos;2020;80+;48114
MS;Mato Grosso do Sul;Ambos;2021;<1;41897
MS;Mato Grosso do Sul;Ambos;2021;1-4;175519
MS;Mato Grosso do Sul;Ambos;2021;5-9;220331
MS;Mato Grosso do Sul;Ambos;2021;10-14;211181
MS;Mato Grosso do Sul;Ambos;2021;15-19;219977
MS;Mato Grosso do Sul;Ambos;2021;20-24;223550
MS;Mato Grosso do Sul;Ambos;2021;25-29;223676
MS;Mato Grosso do Sul;Ambos;2021;30-34;221023
MS;Mato Grosso do Sul;Ambos;2021;35-39;220522
MS;Mato Grosso do Sul;Ambos;2021;40-44;206463
MS;Mato Grosso do Sul;Ambos;2021;45-49;179265
MS;Mato Grosso do Sul;Ambos;2021;50-54;164890
MS;Mato Grosso do Sul;Ambos;2021;55-59;148236
MS;Mato Grosso do Sul;Ambos;2021;60-64;122121
MS;Mato Grosso do Sul;Ambos;2021;65-69;93605
MS;Mato Grosso do Sul;Ambos;2021;70-74;65827
MS;Mato Grosso do Sul;Ambos;2021;75-79;44628
MS;Mato Grosso do Sul;Ambos;2021;80+;49232
MS;Mato Grosso do Sul;Ambos;2022;<1;41022
MS;Mato Grosso do Sul;Ambos;2022;1-4;173879
MS;Mato Grosso do Sul;Ambos;2022;5-9;221339
MS;Mato Grosso do Sul;Ambos;2022;10-14;213503
MS;Mato Grosso do Sul;Ambos;2022;15-19;217214
MS;Mato Grosso do Sul;Ambos;2022;20-24;223035
MS;Mato Grosso do Sul;Ambos;2022;25-29;224007
MS;Mato Grosso do Sul;Ambos;2022;30-34;220945
MS;Mato Grosso do Sul;Ambos;2022;35-39;220937
MS;Mato Grosso do Sul;Ambos;2022;40-44;210789
MS;Mato Grosso do Sul;Ambos;2022;45-49;182704
MS;Mato Grosso do Sul;Ambos;2022;50-54;166432
MS;Mato Grosso do Sul;Ambos;2022;55-59;150532
MS;Mato Grosso do Sul;Ambos;2022;60-64;125918
MS;Mato Grosso do Sul;Ambos;2022;65-69;96963
MS;Mato Grosso do Sul;Ambos;2022;70-74;68840
MS;Mato Grosso do Sul;Ambos;2022;75-79;45981
MS;Mato Grosso do Sul;Ambos;2022;80+;50337
MS;Mato Grosso do Sul;Ambos;2023;<1;40071
MS;Mato Grosso do Sul;Ambos;2023;1-4;170340
MS;Mato Grosso do Sul;Ambos;2023;5-9;223089
MS;Mato Grosso do Sul;Ambos;2023;10-14;215472
MS;Mato Grosso do Sul;Ambos;2023;15-19;215078
MS;Mato Grosso do Sul;Ambos;2023;20-24;222361
MS;Mato Grosso do Sul;Ambos;2023;25-29;223847
MS;Mato Grosso do Sul;Ambos;2023;30-34;221226
MS;Mato Grosso do Sul;Ambos;2023;35-39;221092
MS;Mato Grosso do Sul;Ambos;2023;40-44;214131
MS;Mato Grosso do Sul;Ambos;2023;45-49;187415
MS;Mato Grosso do Sul;Ambos;2023;50-54;168277
MS;Mato Grosso do Sul;Ambos;2023;55-59;152940
MS;Mato Grosso do Sul;Ambos;2023;60-64;129856
MS;Mato Grosso do Sul;Ambos;2023;65-69;100684
MS;Mato Grosso do Sul;Ambos;2023;70-74;72328
MS;Mato Grosso do Sul;Ambos;2023;75-79;47771
MS;Mato Grosso do Sul;Ambos;2023;80+;52031
MS;Mato Grosso do Sul;Ambos;2024;<1;39414
MS;Mato Grosso do Sul;Ambos;2024;1-4;166421
MS;Mato Grosso do Sul;Ambos;2024;5-9;223579
MS;Mato Grosso do Sul;Ambos;2024;10-14;217315
MS;Mato Grosso do Sul;Ambos;2024;15-19;214088
MS;Mato Grosso do Sul;Ambos;2024;20-24;221850
MS;Mato Grosso do Sul;Ambos;2024;25-29;223576
MS;Mato Grosso do Sul;Ambos;2024;30-34;221914
MS;Mato Grosso do Sul;Ambos;2024;35-39;220961
MS;Mato Grosso do Sul;Ambos;2024;40-44;216512
MS;Mato Grosso do Sul;Ambos;2024;45-49;192975
MS;Mato Grosso do Sul;Ambos;2024;50-54;170177
MS;Mato Grosso do Sul;Ambos;2024;55-59;155029
MS;Mato Grosso do Sul;Ambos;2024;60-64;133651
MS;Mato Grosso do Sul;Ambos;2024;65-69;104535
MS;Mato Grosso do Sul;Ambos;2024;70-74;75949
MS;Mato Grosso do Sul;Ambos;2024;75-79;49877
MS;Mato Grosso do Sul;Ambos;2024;80+;54072
MS;Mato Grosso do Sul;Ambos;2025;<1;38560
MS;Mato Grosso do Sul;Ambos;2025;1-4;163065
MS;Mato Grosso do Sul;Ambos;2025;5-9;221843
MS;Mato Grosso do Sul;Ambos;2025;10-14;220777
MS;Mato Grosso do Sul;Ambos;2025;15-19;212704
MS;Mato Grosso do Sul;Ambos;2025;20-24;221311
MS;Mato Grosso do Sul;Ambos;2025;25-29;223092
MS;Mato Grosso do Sul;Ambos;2025;30-34;222740
MS;Mato Grosso do Sul;Ambos;2025;35-39;220643
MS;Mato Grosso do Sul;Ambos;2025;40-44;218049
MS;Mato Grosso do Sul;Ambos;2025;45-49;198827
MS;Mato Grosso do Sul;Ambos;2025;50-54;172371
MS;Mato Grosso do Sul;Ambos;2025;55-59;156917
MS;Mato Grosso do Sul;Ambos;2025;60-64;137127
MS;Mato Grosso do Sul;Ambos;2025;65-69;108481
MS;Mato Grosso do Sul;Ambos;2025;70-74;79556
MS;Mato Grosso do Sul;Ambos;2025;75-79;52261
MS;Mato Grosso do Sul;Ambos;2025;80+;56307
MS;Mato Grosso do Sul;Homens;2000;<1;21203
MS;Mato Grosso do Sul;Homens;2000;1-4;86473
MS;Mato Grosso do Sul;Homens;2000;5-9;111743
MS;Mato Grosso do Sul;Homens;2000;10-14;113294
MS;Mato Grosso do Sul;Homens;2000;15-19;111386
MS;Mato Grosso do Sul;Homens;2000;20-24;100760
MS;Mato Grosso do Sul;Homens;2000;25-29;89092
MS;Mato Grosso do Sul;Homens;2000;30-34;84437
MS;Mato Grosso do Sul;Homens;2000;35-39;77767
MS;Mato Grosso do Sul;Homens;2000;40-44;66797
MS;Mato Grosso do Sul;Homens;2000;45-49;55458
MS;Mato Grosso do Sul;Homens;2000;50-54;42937
MS;Mato Grosso do Sul;Homens;2000;55-59;34143
MS;Mato Grosso do Sul;Homens;2000;60-64;27977
MS;Mato Grosso do Sul;Homens;2000;65-69;20876
MS;Mato Grosso do Sul;Homens;2000;70-74;14851
MS;Mato Grosso do Sul;Homens;2000;75-79;9733
MS;Mato Grosso do Sul;Homens;2000;80+;9879
MS;Mato Grosso do Sul;Homens;2001;<1;21147
MS;Mato Grosso do Sul;Homens;2001;1-4;85669
MS;Mato Grosso do Sul;Homens;2001;5-9;111210
MS;Mato Grosso do Sul;Homens;2001;10-14;113056
MS;Mato Grosso do Sul;Homens;2001;15-19;112148
MS;Mato Grosso do Sul;Homens;2001;20-24;103617
MS;Mato Grosso do Sul;Homens;2001;25-29;90399
MS;Mato Grosso do Sul;Homens;2001;30-34;85171
MS;Mato Grosso do Sul;Homens;2001;35-39;79223
MS;Mato Grosso do Sul;Homens;2001;40-44;68860
MS;Mato Grosso do Sul;Homens;2001;45-49;57558
MS;Mato Grosso do Sul;Homens;2001;50-54;44837
MS;Mato Grosso do Sul;Homens;2001;55-59;35163
MS;Mato Grosso do Sul;Homens;2001;60-64;28696
MS;Mato Grosso do Sul;Homens;2001;65-69;21687
MS;Mato Grosso do Sul;Homens;2001;70-74;15449
MS;Mato Grosso do Sul;Homens;2001;75-79;10050
MS;Mato Grosso do Sul;Homens;2001;80+;10317
MS;Mato Grosso do Sul;Homens;2002;<1;21104
MS;Mato Grosso do Sul;Homens;2002;1-4;85094
MS;Mato Grosso do Sul;Homens;2002;5-9;110640
MS;Mato Grosso do Sul;Homens;2002;10-14;112888
MS;Mato Grosso do Sul;Homens;2002;15-19;112674
MS;Mato Grosso do Sul;Homens;2002;20-24;106089
MS;Mato Grosso do Sul;Homens;2002;25-29;92197
MS;Mato Grosso do Sul;Homens;2002;30-34;85927
MS;Mato Grosso do Sul;Homens;2002;35-39;80458
MS;Mato Grosso do Sul;Homens;2002;40-44;70944
MS;Mato Grosso do Sul;Homens;2002;45-49;59565
MS;Mato Grosso do Sul;Homens;2002;50-54;46932
MS;Mato Grosso do Sul;Homens;2002;55-59;36315
MS;Mato Grosso do Sul;Homens;2002;60-64;29371
MS;Mato Grosso do Sul;Homens;2002;65-69;22543
MS;Mato Grosso do Sul;Homens;2002;70-74;16058
MS;Mato Grosso do Sul;Homens;2002;75-79;10445
MS;Mato Grosso do Sul;Homens;2002;80+;10739
MS;Mato Grosso do Sul;Homens;2003;<1;21069
MS;Mato Grosso do Sul;Homens;2003;1-4;84735
MS;Mato Grosso do Sul;Homens;2003;5-9;110072
MS;Mato Grosso do Sul;Homens;2003;10-14;112816
MS;Mato Grosso do Sul;Homens;2003;15-19;112941
MS;Mato Grosso do Sul;Homens;2003;20-24;108085
MS;Mato Grosso do Sul;Homens;2003;25-29;94536
MS;Mato Grosso do Sul;Homens;2003;30-34;86712
MS;Mato Grosso do Sul;Homens;2003;35-39;81565
MS;Mato Grosso do Sul;Homens;2003;40-44;72912
MS;Mato Grosso do Sul;Homens;2003;45-49;61516
MS;Mato Grosso do Sul;Homens;2003;50-54;49139
MS;Mato Grosso do Sul;Homens;2003;55-59;37616
MS;Mato Grosso do Sul;Homens;2003;60-64;30041
